ConAddressID,ConstituentID,AddressTypeID,DisplayName2,StreetLine1,StreetLine2,StreetLine3,City,State,CountryID,BeginDate,EndDate,Remarks,ConAddressURI
152194,2334,7,1890,NULL,NULL,NULL,Anaconda,MT,1,1890,1890,"46.133333, -112.933333",http://pic.nypl.org/address/152194
10432,2335,7,1850s,NULL,NULL,NULL,Sacramento,CA,1,1850,1859,"38.555556, -121.468889",http://pic.nypl.org/address/10432
10433,2335,7,1860s,NULL,NULL,NULL,San Francisco,CA,1,1860,1869,"37.7400077505, -122.459977663",http://pic.nypl.org/address/10433
10434,2335,7,1860s,NULL,NULL,NULL,NULL,NV,1,1860,1869,"39, -117",http://pic.nypl.org/address/10434
10435,2335,7,1860s,NULL,NULL,NULL,Hong Kong,NULL,53,1860,1869,"22.304980895, 114.185009317",http://pic.nypl.org/address/10435
58712,2335,2,1861-1862,"Montgomery & Sacramento Streets, southwest corner",NULL,NULL,San Francisco,CA,1,1861,1862,"37.793717, -122.403082",http://pic.nypl.org/address/58712
111876,2335,5,"July 17, 1824",NULL,NULL,NULL,New York,NY,1,1824,1824,"40.7127, -74.0059",http://pic.nypl.org/address/111876
111877,2335,6,31-Aug-03,NULL,NULL,NULL,Oakland,CA,1,1903,1903,"37.804444, -122.270833",http://pic.nypl.org/address/111877
111878,2336,5,1951,NULL,NULL,NULL,NULL,NULL,430,1951,1951,"0, 0",http://pic.nypl.org/address/111878
2415,2338,2,1925,3 Hyde Park Street,NULL,NULL,London,Greater London,12,1925,1925,"51.512631, -0.167771",http://pic.nypl.org/address/2415
111879,2338,5,14-Jan-04,NULL,NULL,NULL,London,NULL,12,1904,1904,"51.507222, -0.1275",http://pic.nypl.org/address/111879
111880,2338,6,18-Jan-80,NULL,NULL,NULL,Broad Chalke,NULL,12,1980,1980,"51.028, -1.943",http://pic.nypl.org/address/111880
4331,2339,2,ca. 1860-1890,23 Rue Royale,NULL,NULL,Paris,Île-de-France,9,1859,1890,"48.868783, 2.323556",http://pic.nypl.org/address/4331
4332,2339,2,ca. 1860-1890,5 Boulevard Saint Germain,NULL,NULL,Paris,Île-de-France,9,1859,1890,"48.849425, 2.355290",http://pic.nypl.org/address/4332
4333,2339,2,ca. 1860-1890,9 Avenue de la Grande Armée,NULL,NULL,Paris,Île-de-France,9,1859,1890,"48.874495, 2.292098",http://pic.nypl.org/address/4333
161676,2339,5,1841,NULL,NULL,NULL,Tubœuf,NULL,9,1841,1841,"48.742222, 0.71",http://pic.nypl.org/address/161676
161677,2339,6,1909,NULL,NULL,NULL,Chaville,NULL,9,1909,1909,"48.8086, 2.1886",http://pic.nypl.org/address/161677
111881,2340,5,1898,NULL,NULL,NULL,Tczew,NULL,13,1898,1898,"54.1, 18.716666666667",http://pic.nypl.org/address/111881
111882,2340,6,1995,NULL,NULL,NULL,Oak Bluffs,MA,1,1995,1995,"41.454167, -70.5625",http://pic.nypl.org/address/111882
9581,2341,7,1935-1943,NULL,NULL,NULL,Washington,DC,1,1935,1943,"38.8995493765, -77.0094185808",http://pic.nypl.org/address/9581
4241,2342,2,1864,142 Lake Street,NULL,NULL,Chicago,IL,1,1864,1864,"41.836944, -87.684722",http://pic.nypl.org/address/4241
4242,2342,2,1879-1890,125 State Street,NULL,NULL,Chicago,IL,1,1879,1890,"41.836944, -87.684722",http://pic.nypl.org/address/4242
4243,2342,2,1865-1869,146 Lake Street,NULL,NULL,Chicago,IL,1,1865,1869,"41.836944, -87.684722",http://pic.nypl.org/address/4243
4244,2342,2,1872-1875,951 Wabash Avenue,NULL,NULL,Chicago,IL,1,1872,1875,"41.836944, -87.684722",http://pic.nypl.org/address/4244
4245,2342,2,1871,30 Washington Street,NULL,NULL,Chicago,IL,1,1871,1871,"41.836944, -87.684722",http://pic.nypl.org/address/4245
4246,2342,2,1877,125 State Street,NULL,NULL,Chicago,IL,1,1877,1877,"41.836944, -87.684722",http://pic.nypl.org/address/4246
4247,2342,2,1878,1229 Wabash Avenue,NULL,NULL,Chicago,IL,1,1878,1878,"41.836944, -87.684722",http://pic.nypl.org/address/4247
4248,2342,2,1876,951 Wabash Avenue,NULL,NULL,Chicago,IL,1,1876,1876,"41.836944, -87.684722",http://pic.nypl.org/address/4248
4249,2342,2,1888-1890,31 State Street,NULL,NULL,Chicago,IL,1,1888,1890,"41.836944, -87.684722",http://pic.nypl.org/address/4249
84853,2342,5,"February 20, 1829",NULL,NULL,NULL,Saratoga County,NY,1,1829,1829,"42.6687354975328, -75.4409617826354",http://pic.nypl.org/address/84853
111883,2342,6,1897,NULL,NULL,NULL,NULL,NULL,430,1897,1897,"0, 0",http://pic.nypl.org/address/111883
4613,2343,2,1890-1902,243 Wabash Avenue,NULL,NULL,Chicago,IL,1,1890,1902,"41.836944, -87.684722",http://pic.nypl.org/address/4613
4614,2343,2,1891-1892,80 Wabash Avenue,NULL,NULL,Chicago,IL,1,1891,1892,"41.836944, -87.684722",http://pic.nypl.org/address/4614
111884,2343,5,1854,NULL,NULL,NULL,NULL,NULL,430,1854,1854,"0, 0",http://pic.nypl.org/address/111884
5819,2344,2,1890-1938,1332 V Street Northwest,NULL,NULL,Washington,DC,1,1890,1938,"38.918135, -77.030021",http://pic.nypl.org/address/5819
60229,2344,7,1900s,NULL,NULL,NULL,Iron Range,MN,1,1900,1909,"47.463333, -92.935",http://pic.nypl.org/address/60229
111885,2344,5,"January 15, 1864",NULL,NULL,NULL,Grafton,WV,1,1864,1864,"39.341667, -80.019722",http://pic.nypl.org/address/111885
111886,2344,6,16-May-52,NULL,NULL,NULL,New Orleans,LA,1,1952,1952,"29.95, -90.066667",http://pic.nypl.org/address/111886
7957,2345,2,NULL,465 Saint Clarens Avenue,NULL,NULL,Toronto,ON,10,0,0,"43.659092, -79.441952",http://pic.nypl.org/address/7957
111887,2345,5,1952,NULL,NULL,NULL,Fort Erie,ON,10,1952,1952,"42.916667, -79.016667",http://pic.nypl.org/address/111887
111888,2346,5,24-May-44,NULL,NULL,NULL,Buffalo,NY,1,1944,1944,"42.904722, -78.849444",http://pic.nypl.org/address/111888
85242,2350,7,1859,NULL,NULL,NULL,New York,NY,1,1859,1859,"40.7127, -74.0059",http://pic.nypl.org/address/85242
111889,2362,5,1870,NULL,NULL,NULL,NULL,NULL,430,1870,1870,"0, 0",http://pic.nypl.org/address/111889
111890,2362,6,1925,NULL,NULL,NULL,NULL,NULL,430,1925,1925,"0, 0",http://pic.nypl.org/address/111890
6105,2364,2,NULL,Chateau Laurier Hotel,NULL,NULL,Ottawa,ON,10,0,0,"45.425008, -75.694965",http://pic.nypl.org/address/6105
111891,2364,5,23-Dec-08,NULL,NULL,NULL,Mardin,NULL,30,1908,1908,"37.316667, 40.737778",http://pic.nypl.org/address/111891
111892,2364,6,13-Jul-02,NULL,NULL,NULL,Boston,MA,1,2002,2002,"42.358056, -71.063611",http://pic.nypl.org/address/111892
178968,2364,2,1930s,130 Sparks Street,The Hardy Arcade,NULL,Ottawa,ON,10,1930,1939,"45.422315, -75.698680",http://pic.nypl.org/address/178968
111893,2365,5,7-Jan-47,NULL,NULL,NULL,NULL,NULL,430,1947,1947,"0, 0",http://pic.nypl.org/address/111893
177313,2365,7,1990s-2010s,NULL,NULL,NULL,Jefferson,NY,1,1990,2019,"42.481111, -74.610556",http://pic.nypl.org/address/177313
8224,2366,7,1955,NULL,NULL,NULL,Chicago,IL,1,1955,1955,"41.836944, -87.684722",http://pic.nypl.org/address/8224
111894,2366,5,1924,NULL,NULL,NULL,Irvington,NJ,1,1924,1924,"40.73232, -74.23487",http://pic.nypl.org/address/111894
111895,2366,6,1983,NULL,NULL,NULL,Chicago,IL,1,1983,1983,"41.836944, -87.684722",http://pic.nypl.org/address/111895
111896,2367,5,1919,NULL,NULL,NULL,NULL,NULL,430,1919,1919,"0, 0",http://pic.nypl.org/address/111896
111897,2367,6,2009,NULL,NULL,NULL,NULL,NULL,430,2009,2009,"0, 0",http://pic.nypl.org/address/111897
3402,2368,2,1886-1891,92 Piccadilly,NULL,"Westminster, Westminster",London,Greater London,12,1886,1891,"51.505830, -0.144700",http://pic.nypl.org/address/3402
3403,2368,2,1885-1887,69 New Bond Street,NULL,"Westminster, Westminster",London,Greater London,12,1885,1887,"51.511850, -0.144046",http://pic.nypl.org/address/3403
3404,2368,2,ca. 1890,34 Gay Street,NULL,NULL,Bath,Somerset,12,1890,1890,"51.384455, -2.363302",http://pic.nypl.org/address/3404
3405,2368,2,NULL,15 Royal Promenade,NULL,NULL,Clifton,NULL,12,0,0,"54.63331, -2.72324",http://pic.nypl.org/address/3405
95333,2368,5,"September 7, 1855",NULL,NULL,NULL,Bristol,Bristol,12,1855,1855,"51.4499977815, -2.5833154718",http://pic.nypl.org/address/95333
95334,2368,6,5-May-21,NULL,NULL,"Holborn, Camden",London,Greater London,12,1921,1921,"51.5172, -0.1182",http://pic.nypl.org/address/95334
95335,2368,2,1887-1890,100 Westbourne Grove,NULL,"Bayswater, Westminster",London,Greater London,12,1887,1890,"51.515035, -0.195123",http://pic.nypl.org/address/95335
95336,2368,2,1888-1890,110 Westbourne Grove,NULL,"Bayswater, Westminster",London,Greater London,12,1888,1890,"51.514972, -0.195724",http://pic.nypl.org/address/95336
95337,2368,2,1889-1891,20 Brook Street,Grosvenor Square,"Saint Marylebone, Westminster",London,Greater London,12,1889,1891,"51.513229, -0.145594",http://pic.nypl.org/address/95337
95338,2368,2,1889-1891,182 Oxford Street,NULL,"Westminster, Westminster",London,Greater London,12,1889,1891,"51.515632, -0.138959",http://pic.nypl.org/address/95338
95339,2368,2,1890-1891,162 Sloane Street,NULL,"Knightsbridge, Westminster",London,Greater London,12,1890,1891,"51.493039, -0.157856",http://pic.nypl.org/address/95339
95340,2368,2,1890-1891,135 Regent Street,NULL,"Westminster, Westminster",London,Greater London,12,1890,1891,"51.511492, -0.139212",http://pic.nypl.org/address/95340
7487,2369,7,1905,NULL,NULL,NULL,Albuquerque,NM,1,1905,1905,"35.1049747915, -106.641330812",http://pic.nypl.org/address/7487
6821,2370,7,1950s-2006,NULL,NULL,NULL,Brooklyn,NY,1,1950,2006,"40.692778, -73.990278",http://pic.nypl.org/address/6821
111898,2370,5,3-Jun-25,NULL,NULL,NULL,Baltimore,MD,1,1925,1925,"39.2999900503, -76.6199849871",http://pic.nypl.org/address/111898
111899,2370,6,14-Dec-06,NULL,NULL,NULL,Brooklyn,NY,1,2006,2006,"40.692778, -73.990278",http://pic.nypl.org/address/111899
6822,2371,2,2009,43 5th Avenue,NULL,NULL,New York,NY,1,2009,2009,"40.734145, -73.994971",http://pic.nypl.org/address/6822
9059,2372,2,ca. 1980s,35 West 90th Street,NULL,NULL,New York,NY,1,1979,1990,"40.788436, -73.968802",http://pic.nypl.org/address/9059
111900,2373,5,1935,NULL,NULL,NULL,Teaneck,NJ,1,1935,1935,"40.890317, -74.011478",http://pic.nypl.org/address/111900
111901,2374,5,1940,NULL,NULL,NULL,NULL,NULL,430,1940,1940,"0, 0",http://pic.nypl.org/address/111901
6936,2375,2,ca. 1970s-2000s,95 7th Avenue,NULL,NULL,Brooklyn,NY,1,1969,2009,"40.674315, -73.975552",http://pic.nypl.org/address/6936
52959,2376,7,1970s-1980s,NULL,NULL,NULL,NULL,NULL,1,1970,1989,"39.828175, -98.5795",http://pic.nypl.org/address/52959
863,2377,2,1956-2000s,35 West 11th Street,NULL,NULL,New York,NY,1,1956,2009,"40.734627, -73.996444",http://pic.nypl.org/address/863
111902,2377,5,1923,NULL,NULL,NULL,NULL,NULL,430,1923,1923,"0, 0",http://pic.nypl.org/address/111902
177395,2377,2,1952,1 University Place,NULL,NULL,New York,NY,1,1952,1952,"40.730900, -73.995403",http://pic.nypl.org/address/177395
177396,2377,7,1949,NULL,NULL,NULL,Berlin,NULL,3,1949,1949,"52.516667, 13.383333",http://pic.nypl.org/address/177396
8907,2379,2,1970s-1980s,45 Fairview Avenue,NULL,NULL,New York,NY,1,1970,1989,"40.857396, -73.929711",http://pic.nypl.org/address/8907
6820,2380,2,NULL,450 Greenwich Street,NULL,NULL,New York,NY,1,0,0,"40.723255, -74.009584",http://pic.nypl.org/address/6820
111903,2380,5,27-Mar-51,NULL,NULL,NULL,New York,NY,1,1951,1951,"40.7127, -74.0059",http://pic.nypl.org/address/111903
111904,2380,6,18-Jun-90,NULL,NULL,NULL,New York,NY,1,1990,1990,"40.7127, -74.0059",http://pic.nypl.org/address/111904
111905,2381,5,1950,NULL,NULL,NULL,NULL,NULL,430,1950,1950,"0, 0",http://pic.nypl.org/address/111905
8387,2382,7,NULL,NULL,NULL,NULL,Rye,NY,1,0,0,"40.981111, -73.683889",http://pic.nypl.org/address/8387
111906,2382,5,1915,NULL,NULL,NULL,Chicago,IL,1,1915,1915,"41.836944, -87.684722",http://pic.nypl.org/address/111906
111907,2382,6,2004,NULL,NULL,NULL,Williamstown,MA,1,2004,2004,"42.7086952771024, -73.2012125285232",http://pic.nypl.org/address/111907
7485,2383,2,1850s,70 Madison Avenue,NULL,NULL,New York,NY,1,1850,1859,"40.743688, -73.985952",http://pic.nypl.org/address/7485
111908,2383,5,1820,NULL,NULL,NULL,La Rochelle,NULL,9,1820,1820,"46.1591, -1.1517",http://pic.nypl.org/address/111908
111909,2383,6,"April, 1881",NULL,NULL,NULL,Tivoli,NY,1,1881,1881,"42.059444, -73.910556",http://pic.nypl.org/address/111909
177385,2383,2,1853-1857,585 Broadway,NULL,NULL,New York,NY,1,1853,1857,"40.724785, -73.997330",http://pic.nypl.org/address/177385
7141,2384,2,1876,Place Saint-Marco 75-79,NULL,NULL,Venice,NULL,4,1876,1876,"45.433453, 12.339779",http://pic.nypl.org/address/7141
111910,2384,5,1816,NULL,NULL,NULL,Tronzano Vercellese,NULL,4,1816,1816,"45.35, 8.166667",http://pic.nypl.org/address/111910
111911,2384,6,1882,NULL,NULL,NULL,Venice,NULL,4,1882,1882,"45.435471, 12.335093",http://pic.nypl.org/address/111911
3910,2385,2,1897,305 East Broad Street,NULL,NULL,Richmond,VA,1,1897,1897,"37.543689, -77.438907",http://pic.nypl.org/address/3910
735,2386,7,NULL,NULL,NULL,NULL,Montréal,QC,10,1856,1935,"45.4999992056, -73.5832969581",http://pic.nypl.org/address/735
736,2386,2,1888-1890,184 Boylston Street,NULL,NULL,Boston,MA,1,1888,1890,"42.352472, -71.067796",http://pic.nypl.org/address/736
737,2386,2,ca. 1888-1890,48 North Pearl Street,NULL,NULL,Albany,NY,1,1887,1890,"42.651130, -73.752058",http://pic.nypl.org/address/737
738,2386,7,1850s-1930s,NULL,NULL,NULL,Toronto,ON,10,1850,1939,"43.6999798778, -79.4200207944",http://pic.nypl.org/address/738
739,2386,7,1850s-1930s,NULL,NULL,NULL,Ottawa,ON,10,1850,1939,"45.4166967967, -75.7000153012",http://pic.nypl.org/address/739
2640,2386,2,1884-1917,3 Park Street,NULL,NULL,Boston,MA,1,1884,1917,"42.357056, -71.062560",http://pic.nypl.org/address/2640
2642,2386,2,"1880-1883, 1908-1920s",4 Park Street,NULL,NULL,Boston,MA,1,1880,1929,"42.357191, -71.062732",http://pic.nypl.org/address/2642
2643,2386,2,1891-1897,480 Boylston Street,NULL,NULL,Boston,MA,1,1891,1897,"42.351045, -71.073900",http://pic.nypl.org/address/2643
2644,2386,2,1892-1894,315 Madison Avenue,NULL,NULL,New York,NY,1,1892,1894,"40.752769, -73.979319",http://pic.nypl.org/address/2644
2645,2386,2,1850s-1930s,Poland Spring House,NULL,NULL,Poland Spring,ME,1,1850,1939,"44.028853, -70.360358",http://pic.nypl.org/address/2645
2647,2386,2,1850s-1930s,1256 Massachusetts Avenue,NULL,NULL,Cambridge,MA,1,1850,1939,"42.372654, -71.116257",http://pic.nypl.org/address/2647
4285,2386,2,1898-1907,384A Boylston Street,NULL,NULL,Boston,MA,1,1898,1907,"42.351656, -71.071680",http://pic.nypl.org/address/4285
3352,2387,7,"1951-1961, 1970s",NULL,NULL,NULL,Tulsa,OK,1,1951,1979,"36.1200032746, -95.9300207944",http://pic.nypl.org/address/3352
3353,2387,7,1961-1963,NULL,NULL,NULL,Milwaukee,WI,1,1961,1963,"43.0526550487, -87.9199670835",http://pic.nypl.org/address/3353
3354,2387,7,"1964, 1966",NULL,NULL,NULL,New York,NY,1,1964,1966,"40.7127, -74.0059",http://pic.nypl.org/address/3354
111912,2387,5,1943,NULL,NULL,NULL,Tulsa,OK,1,1943,1943,"36.131389, -95.937222",http://pic.nypl.org/address/111912
111913,2388,5,1946,NULL,NULL,NULL,Corpus Christi,TX,1,1946,1946,"27.7428143504, -97.4018947772",http://pic.nypl.org/address/111913
111914,2389,5,1904,NULL,NULL,NULL,NULL,NULL,430,1904,1904,"0, 0",http://pic.nypl.org/address/111914
111915,2389,6,1999,NULL,NULL,NULL,NULL,NULL,430,1999,1999,"0, 0",http://pic.nypl.org/address/111915
111916,2390,5,1895,NULL,NULL,NULL,NULL,NULL,25,1895,1895,"47.07, 19.134",http://pic.nypl.org/address/111916
111917,2390,6,1975,NULL,NULL,NULL,NULL,NULL,430,1975,1975,"0, 0",http://pic.nypl.org/address/111917
5435,2391,7,NULL,NULL,NULL,NULL,El Paso,TX,1,0,0,"31.790278, -106.423333",http://pic.nypl.org/address/5435
111918,2391,5,1883,NULL,NULL,NULL,NULL,NULL,430,1883,1883,"0, 0",http://pic.nypl.org/address/111918
111919,2391,6,1921,NULL,NULL,NULL,NULL,NULL,430,1921,1921,"0, 0",http://pic.nypl.org/address/111919
8682,2392,2,NULL,3 Walls Avenue,NULL,NULL,Wilmington,DE,1,0,0,"39.7462677196, -75.5468980323",http://pic.nypl.org/address/8682
111920,2392,5,1950,NULL,NULL,NULL,NULL,NULL,430,1950,1950,"0, 0",http://pic.nypl.org/address/111920
3672,2393,2,NULL,Bank Block,NULL,NULL,Brattleboro,VT,1,1898,1898,"42.85, -72.582222",http://pic.nypl.org/address/3672
2962,2394,7,ca. 1890s-1900s,NULL,NULL,NULL,Albany,NY,1,1889,1909,"42.6700169058, -73.8199491798",http://pic.nypl.org/address/2962
111921,2395,5,1947,NULL,NULL,NULL,NULL,NULL,430,1947,1947,"0, 0",http://pic.nypl.org/address/111921
8743,2396,7,1916,NULL,NULL,NULL,Asheville,NC,1,1916,1916,"35.6011977326, -82.5541447364",http://pic.nypl.org/address/8743
111922,2397,5,1950,NULL,NULL,NULL,NULL,NULL,430,1950,1950,"0, 0",http://pic.nypl.org/address/111922
2363,2399,2,1882-1891,263 Oxford Street,NULL,"Westminster, Westminster",London,Greater London,12,1888,1888,"51.515149, -0.143532",http://pic.nypl.org/address/2363
2364,2399,7,1891,NULL,NULL,NULL,Liverpool,Merseyside,12,1891,1891,"53.4160018098, -2.91799788554",http://pic.nypl.org/address/2364
2365,2399,2,1880-1882,"96 Gloucester Place, Portman Square",NULL,"Saint Marylebone, Westminster",London,Greater London,12,1880,1882,"51.516100, -0.157123",http://pic.nypl.org/address/2365
94897,2399,5,"August 24, 1845",NULL,NULL,NULL,Camberwell,NULL,12,1845,1845,"51.4736, -0.0912",http://pic.nypl.org/address/94897
94898,2399,2,1892-1895,73 Piccadilly,NULL,"Westminster, Westminster",London,Greater London,12,1892,1895,"51.507593, -0.141170",http://pic.nypl.org/address/94898
94899,2399,2,1895-1896,126 Piccadilly,NULL,"Westminster, Westminster",London,Greater London,12,1895,1896,"51.505586, -0.145151",http://pic.nypl.org/address/94899
94900,2399,6,1896,NULL,NULL,"Saint Mary Cray, Bromley",Orpington,Kent,12,1896,1896,"51.392, 0.108",http://pic.nypl.org/address/94900
111923,2400,5,1939,NULL,NULL,NULL,Los Angeles,CA,1,1939,1939,"34.05, -118.25",http://pic.nypl.org/address/111923
111924,2401,5,1945,NULL,NULL,NULL,Salt Lake City,UT,1,1945,1945,"40.75, -111.883333",http://pic.nypl.org/address/111924
111925,2402,5,1945,NULL,NULL,NULL,Washington,DC,1,1945,1945,"38.904722, -77.016389",http://pic.nypl.org/address/111925
111926,2403,5,1947,NULL,NULL,NULL,NULL,NULL,430,1947,1947,"0, 0",http://pic.nypl.org/address/111926
6951,2404,7,NULL,NULL,NULL,NULL,Lexington,KY,1,0,0,"38.0500146678, -84.5000207944",http://pic.nypl.org/address/6951
111927,2404,5,1925,NULL,NULL,NULL,Normal,IL,1,1925,1925,"40.5142, -88.99063",http://pic.nypl.org/address/111927
111928,2404,6,1972,NULL,NULL,NULL,Lexington,KY,1,1972,1972,"38.0500146678, -84.5000207944",http://pic.nypl.org/address/111928
6761,2405,2,NULL,"Bleak Beauty, Road 1, Box 150",NULL,NULL,Clintondale,NY,1,0,0,"41.694548, -74.046639",http://pic.nypl.org/address/6761
111929,2405,5,1942,NULL,NULL,NULL,Brooklyn,NY,1,1942,1942,"40.692778, -73.990278",http://pic.nypl.org/address/111929
111930,2406,5,1935,NULL,NULL,NULL,London,NULL,12,1935,1935,"51.507222, -0.1275",http://pic.nypl.org/address/111930
111931,2406,6,24-Jan-14,NULL,NULL,NULL,Los Angeles,CA,1,2014,2014,"34.05, -118.25",http://pic.nypl.org/address/111931
111932,2407,5,1949,NULL,NULL,NULL,NULL,NULL,430,1949,1949,"0, 0",http://pic.nypl.org/address/111932
19434,2408,7,1860s-1870s,NULL,NULL,NULL,NULL,NULL,4,1860,1879,"42.7, 12.8",http://pic.nypl.org/address/19434
35133,2409,7,1880s,NULL,NULL,NULL,NULL,NULL,1,1880,1889,"39.828175, -98.5795",http://pic.nypl.org/address/35133
5422,2410,2,NULL,Main Street,NULL,NULL,Charlottesville,VA,1,0,0,"38.0291890656, -78.476925905",http://pic.nypl.org/address/5422
111933,2410,5,1866,NULL,NULL,NULL,NULL,NULL,430,1866,1866,"0, 0",http://pic.nypl.org/address/111933
111934,2410,6,1930,NULL,NULL,NULL,NULL,NULL,430,1930,1930,"0, 0",http://pic.nypl.org/address/111934
2597,2411,2,1993,40 Waterside Plaza,NULL,NULL,New York,NY,1,1993,1993,"40.738598, -73.973082",http://pic.nypl.org/address/2597
4209,2412,7,1970s-2010s,NULL,NULL,NULL,Minneapolis,MN,1,1970,2019,"44.983333, -93.266667",http://pic.nypl.org/address/4209
111935,2412,5,1938,NULL,NULL,NULL,Cleveland,OH,1,1938,1938,"41.482222, -81.669722",http://pic.nypl.org/address/111935
8333,2414,7,NULL,NULL,NULL,NULL,New York,NY,1,0,0,"40.7127, -74.0059",http://pic.nypl.org/address/8333
111936,2414,5,1955,NULL,NULL,NULL,NULL,NULL,430,1955,1955,"0, 0",http://pic.nypl.org/address/111936
2403,2415,7,1871,NULL,NULL,NULL,Colorado River,CO,1,1871,1871,"31.9, -114.950833",http://pic.nypl.org/address/2403
2404,2415,7,1871-1872,NULL,NULL,NULL,NULL,AZ,1,1871,1872,"34, -112",http://pic.nypl.org/address/2404
111937,2415,5,"September 13, 1837",NULL,NULL,NULL,Chateaugay,NY,1,1837,1837,"44.9225, -74.074167",http://pic.nypl.org/address/111937
111938,2415,6,"October 15, 1876",NULL,NULL,NULL,Camden,NJ,1,1876,1876,"39.94, -75.105",http://pic.nypl.org/address/111938
10596,2417,7,NULL,NULL,NULL,NULL,NULL,NULL,26,0,0,"55.95, -3.183333",http://pic.nypl.org/address/10596
111939,2417,5,1815,NULL,NULL,NULL,NULL,NULL,26,1815,1815,"55.95, -3.183333",http://pic.nypl.org/address/111939
111940,2417,6,1880,NULL,NULL,NULL,NULL,NULL,26,1880,1880,"55.95, -3.183333",http://pic.nypl.org/address/111940
8454,2418,2,1909,281 6th Avenue,NULL,NULL,New York,NY,1,1909,1909,"40.730038, -74.002044",http://pic.nypl.org/address/8454
1723,2419,2,1856-1894,178 Regent Street,NULL,"Westminster, Westminster",London,Greater London,12,1856,1894,"51.512397, -0.140110",http://pic.nypl.org/address/1723
1724,2419,2,1865-1867,24 Edwardes Square,NULL,"Kensington, Kensington and Chelsea",London,Greater London,12,1865,1867,"51.496848, -0.201704",http://pic.nypl.org/address/1724
9640,2420,2,NULL,116 North 7th Street,NULL,NULL,Philadelphia,PA,1,0,0,"39.95, -75.166667",http://pic.nypl.org/address/9640
9641,2420,2,NULL,912 Chestnut Street,NULL,NULL,Philadelphia,PA,1,0,0,"39.949849, -75.155759",http://pic.nypl.org/address/9641
111941,2420,5,"March 4, 1838",NULL,NULL,NULL,Flemington,NJ,1,1838,1838,"40.508651, -74.860113",http://pic.nypl.org/address/111941
111942,2420,6,23-Jun-03,NULL,NULL,NULL,Vineland,NJ,1,1903,1903,"39.465007, -74.997115",http://pic.nypl.org/address/111942
1827,2422,2,1860s-1890s or later,Dönhoff-Platz,NULL,NULL,Berlin,NULL,3,1860,1900,"52.484356, 13.520376",http://pic.nypl.org/address/1827
11236,2423,7,1900s,NULL,NULL,NULL,NULL,NULL,21,1900,1909,"21, 78.5",http://pic.nypl.org/address/11236
111943,2424,5,9-Oct-10,NULL,NULL,NULL,New York,NY,1,1910,1910,"40.7127, -74.0059",http://pic.nypl.org/address/111943
111944,2424,6,20-Jan-11,NULL,NULL,NULL,New York,NY,1,2011,2011,"40.7127, -74.0059",http://pic.nypl.org/address/111944
177308,2424,7,1940s-1950s,NULL,NULL,NULL,New York,NY,1,1940,1959,"40.7127, -74.0059",http://pic.nypl.org/address/177308
8536,2425,2,1936,508 East 140th Street,NULL,NULL,New York,NY,1,1936,1936,"40.80896, -73.918531",http://pic.nypl.org/address/8536
111945,2425,5,1909,NULL,NULL,NULL,NULL,NULL,430,1909,1909,"0, 0",http://pic.nypl.org/address/111945
111946,2425,6,2001,NULL,NULL,NULL,NULL,NULL,430,2001,2001,"0, 0",http://pic.nypl.org/address/111946
2339,2426,7,1846-1853,NULL,NULL,NULL,Oswego,NY,1,1846,1853,"43.454722, -76.506667",http://pic.nypl.org/address/2339
2340,2426,7,1854-1868,NULL,NULL,NULL,Syracuse,NY,1,1854,1868,"43.0499937124, -76.1500136736",http://pic.nypl.org/address/2340
2341,2426,7,1863,NULL,NULL,NULL,Nashville,TN,1,1863,1863,"36.1699743846, -86.7799849871",http://pic.nypl.org/address/2341
2342,2426,7,1870s,NULL,NULL,NULL,Chicago,IL,1,1870,1879,"41.836944, -87.684722",http://pic.nypl.org/address/2342
4946,2426,2,1850s-1870s,263 King Street,NULL,NULL,Charleston,SC,1,1850,1879,"32.782275, -79.933938",http://pic.nypl.org/address/4946
109346,2426,5,"December 23, 1819",NULL,NULL,NULL,Coventry,CT,1,1819,1819,"41.784444, -72.338889",http://pic.nypl.org/address/109346
109347,2426,6,4-Feb-02,NULL,NULL,NULL,Cedarvale,NY,1,1902,1902,"42.965929, -76.249372",http://pic.nypl.org/address/109347
161287,2426,7,1863,NULL,NULL,NULL,NULL,MS,1,1863,1863,"33, -90",http://pic.nypl.org/address/161287
111947,2427,5,23-Aug-16,NULL,NULL,NULL,Philadelphia,PA,1,1916,1916,"39.95, -75.166667",http://pic.nypl.org/address/111947
111948,2427,6,1990,NULL,NULL,NULL,NULL,NULL,430,1990,1990,"0, 0",http://pic.nypl.org/address/111948
221617,2427,7,1940s-1980s,NULL,NULL,NULL,New York,NY,1,1940,1989,"40.7127, -74.0059",http://pic.nypl.org/address/221617
111949,2428,5,1962,NULL,NULL,NULL,NULL,NULL,430,1962,1962,"0, 0",http://pic.nypl.org/address/111949
111950,2429,5,1903,NULL,NULL,NULL,Ottawa,IL,1,1903,1903,"41.351111, -88.837778",http://pic.nypl.org/address/111950
111951,2429,6,1986,NULL,NULL,NULL,Austin,TX,1,1986,1986,"30.25, -97.75",http://pic.nypl.org/address/111951
189769,2429,7,"November, 1936",NULL,NULL,NULL,Wilmington,DE,1,1936,1936,"39.7462677196, -75.5468980323",http://pic.nypl.org/address/189769
